SCHOOL_YEAR,AGENCY_TYPE,CESA,COUNTY_CODE,COUNTY,CITY,DISTRICT_CODE,SCHOOL_CODE,GRADE_GROUP,CHOICE_IND,DISTRICT_NAME,SCHOOL_NAME,LOW_GRADE,HIGH_GRADE,GRADE_LEVEL,GRADE_LEVEL_DESC,GROUP_BY,GROUP_BY_VALUE,STUDENT_COUNT
2021-22,School District,10,18,Eau Claire,,217,,[All],,Augusta,[Districtwide],,,1,1,All Students,All Students,5
2021-22,School District,10,18,Eau Claire,,217,,[All],,Augusta,[Districtwide],,,2,2,All Students,All Students,6
2021-22,School District,10,18,Eau Claire,,217,,[All],,Augusta,[Districtwide],,,3,3,All Students,All Students,5
2021-22,School District,10,18,Eau Claire,,217,,[All],,Augusta,[Districtwide],,,4,4,All Students,All Students,6
2021-22,School District,10,18,Eau Claire,,217,,[All],,Augusta,[Districtwide],,,5,5,All Students,All Students,3
2021-22,School District,10,18,Eau Claire,,217,,[All],,Augusta,[Districtwide],,,6,6,All Students,All Students,7
2021-22,School District,10,18,Eau Claire,,217,,[All],,Augusta,[Districtwide],,,7,7,All Students,All Students,4
2021-22,School District,10,18,Eau Claire,,217,,[All],,Augusta,[Districtwide],,,8,8,All Students,All Students,4
2021-22,School District,10,18,Eau Claire,,217,,[All],,Augusta,[Districtwide],,,9,9,All Students,All Students,0
2021-22,School District,10,18,Eau Claire,,217,,[All],,Augusta,[Districtwide],,,10,10,All Students,All Students,0
2021-22,School District,10,18,Eau Claire,,217,,[All],,Augusta,[Districtwide],,,11,11,All Students,All Students,0
2021-22,School District,10,18,Eau Claire,,217,,[All],,Augusta,[Districtwide],,,12,12,All Students,All Students,0
2021-22,School District,10,18,Eau Claire,,217,,[All],,Augusta,[Districtwide],,,K4,4-year-old Kindergarten,All Students,All Students,0
2021-22,School District,10,18,Eau Claire,,217,,[All],,Augusta,[Districtwide],,,KG,5-year-old Kindergarten,All Students,All Students,0
2021-22,School District,10,18,Eau Claire,,217,,[All],,Augusta,[Districtwide],,,PK,Pre-kindergarten,All Students,All Students,0
2021-22,Private school,10,18,Eau Claire,Augusta,217,102,Elementary School,No,Augusta,Augusta Mennonite School,1,8,1,1,All Students,All Students,5
2021-22,Private school,10,18,Eau Claire,Augusta,217,102,Elementary School,No,Augusta,Augusta Mennonite School,1,8,2,2,All Students,All Students,6
2021-22,Private school,10,18,Eau Claire,Augusta,217,102,Elementary School,No,Augusta,Augusta Mennonite School,1,8,3,3,All Students,All Students,5
2021-22,Private school,10,18,Eau Claire,Augusta,217,102,Elementary School,No,Augusta,Augusta Mennonite School,1,8,4,4,All Students,All Students,6
2021-22,Private school,10,18,Eau Claire,Augusta,217,102,Elementary School,No,Augusta,Augusta Mennonite School,1,8,5,5,All Students,All Students,3
2021-22,Private school,10,18,Eau Claire,Augusta,217,102,Elementary School,No,Augusta,Augusta Mennonite School,1,8,6,6,All Students,All Students,7
2021-22,Private school,10,18,Eau Claire,Augusta,217,102,Elementary School,No,Augusta,Augusta Mennonite School,1,8,7,7,All Students,All Students,4
2021-22,Private school,10,18,Eau Claire,Augusta,217,102,Elementary School,No,Augusta,Augusta Mennonite School,1,8,8,8,All Students,All Students,4
2021-22,Private school,10,18,Eau Claire,Augusta,217,102,Elementary School,No,Augusta,Augusta Mennonite School,1,8,9,9,All Students,All Students,0
2021-22,Private school,10,18,Eau Claire,Augusta,217,102,Elementary School,No,Augusta,Augusta Mennonite School,1,8,10,10,All Students,All Students,0
2021-22,Private school,10,18,Eau Claire,Augusta,217,102,Elementary School,No,Augusta,Augusta Mennonite School,1,8,11,11,All Students,All Students,0
2021-22,Private school,10,18,Eau Claire,Augusta,217,102,Elementary School,No,Augusta,Augusta Mennonite School,1,8,12,12,All Students,All Students,0
2021-22,Private school,10,18,Eau Claire,Augusta,217,102,Elementary School,No,Augusta,Augusta Mennonite School,1,8,K4,4-year-old Kindergarten,All Students,All Students,0
2021-22,Private school,10,18,Eau Claire,Augusta,217,102,Elementary School,No,Augusta,Augusta Mennonite School,1,8,KG,5-year-old Kindergarten,All Students,All Students,0
2021-22,Private school,10,18,Eau Claire,Augusta,217,102,Elementary School,No,Augusta,Augusta Mennonite School,1,8,PK,Pre-kindergarten,All Students,All Students,0
2021-22,Private school,10,18,Eau Claire,Augusta,217,102,Elementary School,No,Augusta,Augusta Mennonite School,1,8,All Grades,All Grades,All Students,All Students,40
2021-22,School District,4,32,La Crosse,,245,,[All],,Bangor,[Districtwide],,,All Grades,All Grades,All Students,All Students,70
2021-22,School District,4,32,La Crosse,,245,,[All],,Bangor,[Districtwide],,,1,1,All Students,All Students,7
2021-22,School District,4,32,La Crosse,,245,,[All],,Bangor,[Districtwide],,,2,2,All Students,All Students,8
2021-22,School District,4,32,La Crosse,,245,,[All],,Bangor,[Districtwide],,,3,3,All Students,All Students,10
2021-22,School District,4,32,La Crosse,,245,,[All],,Bangor,[Districtwide],,,4,4,All Students,All Students,5
2021-22,School District,4,32,La Crosse,,245,,[All],,Bangor,[Districtwide],,,5,5,All Students,All Students,9
2021-22,School District,4,32,La Crosse,,245,,[All],,Bangor,[Districtwide],,,6,6,All Students,All Students,9
2021-22,School District,4,32,La Crosse,,245,,[All],,Bangor,[Districtwide],,,7,7,All Students,All Students,4
2021-22,School District,4,32,La Crosse,,245,,[All],,Bangor,[Districtwide],,,8,8,All Students,All Students,5
2021-22,School District,4,32,La Crosse,,245,,[All],,Bangor,[Districtwide],,,9,9,All Students,All Students,0
2021-22,School District,4,32,La Crosse,,245,,[All],,Bangor,[Districtwide],,,10,10,All Students,All Students,0
2021-22,School District,4,32,La Crosse,,245,,[All],,Bangor,[Districtwide],,,11,11,All Students,All Students,0
2021-22,School District,4,32,La Crosse,,245,,[All],,Bangor,[Districtwide],,,12,12,All Students,All Students,0
2021-22,School District,4,32,La Crosse,,245,,[All],,Bangor,[Districtwide],,,K4,4-year-old Kindergarten,All Students,All Students,0
2021-22,School District,4,32,La Crosse,,245,,[All],,Bangor,[Districtwide],,,KG,5-year-old Kindergarten,All Students,All Students,3
2021-22,School District,4,32,La Crosse,,245,,[All],,Bangor,[Districtwide],,,PK,Pre-kindergarten,All Students,All Students,10
2021-22,Private school,4,32,La Crosse,Rockland,245,1365,Elementary School,No,Bangor,Hylandale Elementary,1,8,1,1,All Students,All Students,2
2021-22,Private school,4,32,La Crosse,Rockland,245,1365,Elementary School,No,Bangor,Hylandale Elementary,1,8,2,2,All Students,All Students,1
2021-22,Private school,4,32,La Crosse,Rockland,245,1365,Elementary School,No,Bangor,Hylandale Elementary,1,8,3,3,All Students,All Students,2
2021-22,Private school,4,32,La Crosse,Rockland,245,1365,Elementary School,No,Bangor,Hylandale Elementary,1,8,4,4,All Students,All Students,2
2021-22,Private school,4,32,La Crosse,Rockland,245,1365,Elementary School,No,Bangor,Hylandale Elementary,1,8,5,5,All Students,All Students,1
2021-22,Private school,4,32,La Crosse,Rockland,245,1365,Elementary School,No,Bangor,Hylandale Elementary,1,8,6,6,All Students,All Students,3
2021-22,Private school,4,32,La Crosse,Rockland,245,1365,Elementary School,No,Bangor,Hylandale Elementary,1,8,7,7,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Rockland,245,1365,Elementary School,No,Bangor,Hylandale Elementary,1,8,8,8,All Students,All Students,1
2021-22,Private school,4,32,La Crosse,Rockland,245,1365,Elementary School,No,Bangor,Hylandale Elementary,1,8,9,9,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Rockland,245,1365,Elementary School,No,Bangor,Hylandale Elementary,1,8,10,10,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Rockland,245,1365,Elementary School,No,Bangor,Hylandale Elementary,1,8,11,11,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Rockland,245,1365,Elementary School,No,Bangor,Hylandale Elementary,1,8,12,12,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Rockland,245,1365,Elementary School,No,Bangor,Hylandale Elementary,1,8,K4,4-year-old Kindergarten,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Rockland,245,1365,Elementary School,No,Bangor,Hylandale Elementary,1,8,KG,5-year-old Kindergarten,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Rockland,245,1365,Elementary School,No,Bangor,Hylandale Elementary,1,8,PK,Pre-kindergarten,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Rockland,245,1365,Elementary School,No,Bangor,Hylandale Elementary,1,8,All Grades,All Grades,All Students,All Students,12
2021-22,Private school,4,32,La Crosse,Bangor,245,7133,Elementary School,No,Bangor,Saint Paul's Evangelical Lutheran School,K4,8,All Grades,All Grades,All Students,All Students,41
2021-22,Private school,4,32,La Crosse,Bangor,245,7133,Elementary School,No,Bangor,Saint Paul's Evangelical Lutheran School,K4,8,1,1,All Students,All Students,4
2021-22,Private school,4,32,La Crosse,Bangor,245,7133,Elementary School,No,Bangor,Saint Paul's Evangelical Lutheran School,K4,8,2,2,All Students,All Students,6
2021-22,Private school,4,32,La Crosse,Bangor,245,7133,Elementary School,No,Bangor,Saint Paul's Evangelical Lutheran School,K4,8,3,3,All Students,All Students,6
2021-22,Private school,4,32,La Crosse,Bangor,245,7133,Elementary School,No,Bangor,Saint Paul's Evangelical Lutheran School,K4,8,4,4,All Students,All Students,2
2021-22,Private school,4,32,La Crosse,Bangor,245,7133,Elementary School,No,Bangor,Saint Paul's Evangelical Lutheran School,K4,8,5,5,All Students,All Students,5
2021-22,Private school,4,32,La Crosse,Bangor,245,7133,Elementary School,No,Bangor,Saint Paul's Evangelical Lutheran School,K4,8,6,6,All Students,All Students,2
2021-22,Private school,4,32,La Crosse,Bangor,245,7133,Elementary School,No,Bangor,Saint Paul's Evangelical Lutheran School,K4,8,7,7,All Students,All Students,1
2021-22,Private school,4,32,La Crosse,Bangor,245,7133,Elementary School,No,Bangor,Saint Paul's Evangelical Lutheran School,K4,8,8,8,All Students,All Students,2
2021-22,Private school,4,32,La Crosse,Bangor,245,7133,Elementary School,No,Bangor,Saint Paul's Evangelical Lutheran School,K4,8,9,9,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Bangor,245,7133,Elementary School,No,Bangor,Saint Paul's Evangelical Lutheran School,K4,8,10,10,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Bangor,245,7133,Elementary School,No,Bangor,Saint Paul's Evangelical Lutheran School,K4,8,11,11,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Bangor,245,7133,Elementary School,No,Bangor,Saint Paul's Evangelical Lutheran School,K4,8,12,12,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Bangor,245,7133,Elementary School,No,Bangor,Saint Paul's Evangelical Lutheran School,K4,8,K4,4-year-old Kindergarten,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Bangor,245,7133,Elementary School,No,Bangor,Saint Paul's Evangelical Lutheran School,K4,8,KG,5-year-old Kindergarten,All Students,All Students,3
2021-22,Private school,4,32,La Crosse,Bangor,245,7133,Elementary School,No,Bangor,Saint Paul's Evangelical Lutheran School,K4,8,PK,Pre-kindergarten,All Students,All Students,10
2021-22,Private school,4,32,La Crosse,Rockland,245,1576,Elementary School,No,Bangor,Sandy Oak Amish School,KG,8,1,1,All Students,All Students,1
2021-22,Private school,4,32,La Crosse,Rockland,245,1576,Elementary School,No,Bangor,Sandy Oak Amish School,KG,8,2,2,All Students,All Students,1
2021-22,Private school,4,32,La Crosse,Rockland,245,1576,Elementary School,No,Bangor,Sandy Oak Amish School,KG,8,3,3,All Students,All Students,2
2021-22,Private school,4,32,La Crosse,Rockland,245,1576,Elementary School,No,Bangor,Sandy Oak Amish School,KG,8,4,4,All Students,All Students,1
2021-22,Private school,4,32,La Crosse,Rockland,245,1576,Elementary School,No,Bangor,Sandy Oak Amish School,KG,8,5,5,All Students,All Students,3
2021-22,Private school,4,32,La Crosse,Rockland,245,1576,Elementary School,No,Bangor,Sandy Oak Amish School,KG,8,6,6,All Students,All Students,4
2021-22,Private school,4,32,La Crosse,Rockland,245,1576,Elementary School,No,Bangor,Sandy Oak Amish School,KG,8,7,7,All Students,All Students,3
2021-22,Private school,4,32,La Crosse,Rockland,245,1576,Elementary School,No,Bangor,Sandy Oak Amish School,KG,8,8,8,All Students,All Students,2
2021-22,Private school,4,32,La Crosse,Rockland,245,1576,Elementary School,No,Bangor,Sandy Oak Amish School,KG,8,9,9,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Rockland,245,1576,Elementary School,No,Bangor,Sandy Oak Amish School,KG,8,10,10,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Rockland,245,1576,Elementary School,No,Bangor,Sandy Oak Amish School,KG,8,11,11,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Rockland,245,1576,Elementary School,No,Bangor,Sandy Oak Amish School,KG,8,12,12,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Rockland,245,1576,Elementary School,No,Bangor,Sandy Oak Amish School,KG,8,K4,4-year-old Kindergarten,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Rockland,245,1576,Elementary School,No,Bangor,Sandy Oak Amish School,KG,8,KG,5-year-old Kindergarten,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Rockland,245,1576,Elementary School,No,Bangor,Sandy Oak Amish School,KG,8,PK,Pre-kindergarten,All Students,All Students,0
2021-22,Private school,4,32,La Crosse,Rockland,245,1576,Elementary School,No,Bangor,Sandy Oak Amish School,KG,8,All Grades,All Grades,All Students,All Students,17
2021-22,School District,5,56,Sauk,,280,,[All],,Baraboo,[Districtwide],,,All Grades,All Grades,All Students,All Students,419
2021-22,School District,5,56,Sauk,,280,,[All],,Baraboo,[Districtwide],,,1,1,All Students,All Students,46
2021-22,School District,5,56,Sauk,,280,,[All],,Baraboo,[Districtwide],,,2,2,All Students,All Students,42
2021-22,School District,5,56,Sauk,,280,,[All],,Baraboo,[Districtwide],,,3,3,All Students,All Students,37
2021-22,School District,5,56,Sauk,,280,,[All],,Baraboo,[Districtwide],,,4,4,All Students,All Students,36
2021-22,School District,5,56,Sauk,,280,,[All],,Baraboo,[Districtwide],,,5,5,All Students,All Students,48
2021-22,School District,5,56,Sauk,,280,,[All],,Baraboo,[Districtwide],,,6,6,All Students,All Students,38
2021-22,School District,5,56,Sauk,,280,,[All],,Baraboo,[Districtwide],,,7,7,All Students,All Students,32
2021-22,School District,5,56,Sauk,,280,,[All],,Baraboo,[Districtwide],,,8,8,All Students,All Students,32
2021-22,School District,5,56,Sauk,,280,,[All],,Baraboo,[Districtwide],,,9,9,All Students,All Students,6
2021-22,School District,5,56,Sauk,,280,,[All],,Baraboo,[Districtwide],,,10,10,All Students,All Students,6
2021-22,School District,5,56,Sauk,,280,,[All],,Baraboo,[Districtwide],,,11,11,All Students,All Students,1
2021-22,School District,5,56,Sauk,,280,,[All],,Baraboo,[Districtwide],,,12,12,All Students,All Students,1
2021-22,School District,5,56,Sauk,,280,,[All],,Baraboo,[Districtwide],,,K4,4-year-old Kindergarten,All Students,All Students,33
2021-22,School District,5,56,Sauk,,280,,[All],,Baraboo,[Districtwide],,,KG,5-year-old Kindergarten,All Students,All Students,50
2021-22,School District,5,56,Sauk,,280,,[All],,Baraboo,[Districtwide],,,PK,Pre-kindergarten,All Students,All Students,11
2021-22,Private school,5,56,Sauk,Baraboo,280,1615,Combined Elementary/Secondary School,Yes,Baraboo,Community Christian School of Baraboo,K4,12,1,1,All Students,All Students,10
2021-22,Private school,5,56,Sauk,Baraboo,280,1615,Combined Elementary/Secondary School,Yes,Baraboo,Community Christian School of Baraboo,K4,12,2,2,All Students,All Students,9
2021-22,Private school,5,56,Sauk,Baraboo,280,1615,Combined Elementary/Secondary School,Yes,Baraboo,Community Christian School of Baraboo,K4,12,3,3,All Students,All Students,12
2021-22,Private school,5,56,Sauk,Baraboo,280,1615,Combined Elementary/Secondary School,Yes,Baraboo,Community Christian School of Baraboo,K4,12,4,4,All Students,All Students,9
2021-22,Private school,5,56,Sauk,Baraboo,280,1615,Combined Elementary/Secondary School,Yes,Baraboo,Community Christian School of Baraboo,K4,12,5,5,All Students,All Students,8
2021-22,Private school,5,56,Sauk,Baraboo,280,1615,Combined Elementary/Secondary School,Yes,Baraboo,Community Christian School of Baraboo,K4,12,6,6,All Students,All Students,14
2021-22,Private school,5,56,Sauk,Baraboo,280,1615,Combined Elementary/Secondary School,Yes,Baraboo,Community Christian School of Baraboo,K4,12,7,7,All Students,All Students,7
2021-22,Private school,5,56,Sauk,Baraboo,280,1615,Combined Elementary/Secondary School,Yes,Baraboo,Community Christian School of Baraboo,K4,12,8,8,All Students,All Students,11
2021-22,Private school,5,56,Sauk,Baraboo,280,1615,Combined Elementary/Secondary School,Yes,Baraboo,Community Christian School of Baraboo,K4,12,9,9,All Students,All Students,6
2021-22,Private school,5,56,Sauk,Baraboo,280,1615,Combined Elementary/Secondary School,Yes,Baraboo,Community Christian School of Baraboo,K4,12,10,10,All Students,All Students,6
